id,price,bedrooms,bathrooms,latitude,longitude,address,zip_code,size,title,area_sqm,price_per_sqm,predicted_price,price_diff_pct
0af8c315-b315-48f2-aaea-395724726664,8052,3,2,9.22435920993953,-1.95769837592024,"80, Random Street, Ho",,473,Ho Tranquil Haven,43.943119,183.2368794759425,22464.762,1.7899604717771982
0b01c31b-6525-4449-92a0-d5ce946f7e5b,46723,4,1,7.4713368735059,-1.34077375197051,"125, Random Street, Legon",,800,Legon Student Housing,74.3224,628.653003670495,44129.574,-0.055506405437364896
0b3e40c6-fd39-4f01-bb01-49eb446a2149,31785,2,2,8.08598957072664,0.539789909989,"14, Random Street, Sunyani",,814,Sunyani Family Home,75.623042,420.3084028278048,33029.5,0.03915368884694038
0b89ef1c-b30c-467a-bdb7-44ee27fbd50c,57283,3,5,7.83766551440599,-0.467253468176096,"114, Random Street, Legon",,973,Legon Student Housing,90.394619,633.6992249505471,54089.438,-0.05575061536581534
0ba58d3e-9ee5-47dd-b38f-19daa3a7be1d,23585,5,3,7.40506932673682,0.392411535863928,"141, Random Street, Cape",,438,Cape Coast Sea View,40.691514,579.6048778130988,23815.652,0.009779620256518974
0bb53bd9-09a6-4a34-8e35-14b36c35825c,8334,1,4,6.97635244445696,-0.48859398951639,"4, Random Street, Ho",,1659,Ho Tranquil Haven,154.126077,54.07261485024368,9782.361,0.17378945621850253
0c20bd3a-c541-43e8-b94e-3421245042ce,96918,4,2,5.32878872110025,-0.619051052663569,"150, Random Street, Tamale",,1675,Tamale Modern Apartment,155.612525,622.8161904062671,96802.11,-0.0011957595596277266
0c35d5cf-f575-422c-b57b-5ef3f340132d,98600,6,3,10.4571778236833,-0.67411403783528,"9, Random Street, Tamale",,1045,Tamale Modern Apartment,97.083635,1015.619161767068,100158.64,0.0158077142494929
0c416622-20b8-45b0-8fa3-32542ce91cc3,42598,6,4,10.6703740922224,-0.0121816151101388,"4, Random Street, Tema",,1518,Tema 2-Bed Condo,141.026754,302.05616162731786,40875.51,-0.040435895611296305
0c446994-b5b0-4b66-815c-9e9da174a3bf,84602,2,2,10.6076523119536,-2.384642929298,"188, Random Street, Aburi",,1668,Aburi Hills Mansion,154.962204,545.9524827099129,31503.46,-0.6276274681745112
0c4ba34c-f8f7-4fdd-ba65-db1b96b228b1,56600,3,4,6.98535631712138,0.186528555308553,"87, Random Street, Bolgatanga",,1134,Bolgatanga Brick Estate,105.352002,537.2465537009919,55619.797,-0.01731807641342756
0d578f66-6633-4d5c-8dfe-7ebf460f597b,66336,4,5,6.6495424583129,-2.51912780017782,"124, Random Street, Aburi",,1085,Aburi Hills Mansion,100.799755,658.0968376361628,62548.562,-0.05709475247226242
0d5ea39a-47f7-4920-824d-62e8d9fcf8f9,53915,2,1,10.475895601088,-2.69724256846846,"107, Random Street, Tema",,726,Tema 2-Bed Condo,67.447578,799.3615426783747,54567.25,0.012097746452749698
0d771d90-e883-41d2-b533-a705bd8e184f,89147,5,4,8.60261597700204,-1.22638276077693,"106, Random Street, Kumasi",,1430,Kumasi Villa Retreat,132.85129,671.0284860613698,88706.84,-0.004937420776919021
0de01b5c-e507-4e40-b79e-fbad0a0bc941,36283,3,2,9.39486805715588,-2.66970944293666,"132, Random Street, Legon",,1702,Legon Student Housing,158.120906,229.46364853234525,53247.95,0.4675729465245432
0e393059-75b1-46df-a6db-bec4f3d1e937,4995,6,2,5.98536339417988,-0.221558561642652,"162, Random Street, Ho",,1739,Ho Tranquil Haven,161.558317,30.917628338502688,5220.083,0.045061663225725725
0e886215-4bc0-4e4a-b61a-3f20794a1456,20239,2,1,10.5450460080876,-0.449085803018643,"179, Random Street, Kumasi",,1891,Kumasi Villa Retreat,175.679573,115.20405960913853,20360.633,0.006009823237314096
0ebda49b-587b-4556-b25c-3913e1ef59bd,16803,4,5,9.98033905978725,-1.99201278825471,"181, Random Street, Legon",,2000,Legon Student Housing,185.806,90.43303230250906,17711.018,0.054039015540379695
0f0fee70-ec2b-4e68-8c8b-7ae6bad76da5,88532,4,5,7.28805397985104,-2.08881878625276,"84, Random Street, Legon",,1539,Legon Student Housing,142.977717,619.2013822685391,87433.06,-0.012412884606695884
0f5dd6c4-e3ec-40eb-a71b-dfee5c6e7706,99128,5,4,5.82841607933184,-0.9245410145518,"39, Random Street, Tema",,1847,Tema 2-Bed Condo,171.591841,577.69646518333,94386.414,-0.04783296281070939
0f7cc409-e3a3-40ec-91b7-2523866e8edb,71557,3,3,9.85679288033685,-2.5338382223703,"189, Random Street, Takoradi",,1877,Takoradi Executive Lodge,174.378931,410.35347326449664,65221.133,-0.0885429404181282
0feb691d-6b8a-4ffb-bdbf-339e31deda56,42055,5,4,6.69814318503706,-0.500614607144867,"174, Random Street, Tamale",,1719,Tamale Modern Apartment,159.700257,263.33708404739764,41870.023,-0.0043984440019022705
1033eff9-3c92-4e70-9d04-8b9ecc0168d3,86348,4,5,9.18793006913943,0.134050399438856,"148, Random Street, Bolgatanga",,1171,Bolgatanga Brick Estate,108.789413,793.7169400849696,82859.76,-0.040397486768657065
1062a071-79eb-40ae-9c7c-b2ec7e7dbad0,69300,5,4,9.30619116894317,-1.17383376908138,"34, Random Street, Ho",,1753,Ho Tranquil Haven,162.858959,425.5215704774338,64125.32,-0.07467070256132756
107164a3-01fa-47f6-9588-9cdd88781d62,93632,6,2,7.58933073818846,-1.24293412358135,"194, Random Street, Ho",,797,Ho Tranquil Haven,74.043691,1264.5506826503288,19266.531,-0.7942313391789132
1099e163-fa3e-42f1-9ff2-11c749e4cf98,9335,3,1,7.03616279180968,-0.210049764251991,"102, Random Street, Ho",,497,Ho Tranquil Haven,46.172791,202.17534608206813,33574.3,2.5966042615158007
10c29426-46d6-4916-9d6d-2f4a68c0a6b8,29873,3,3,7.49734717102781,-0.244096803759436,"57, Random Street, Cape",,1565,Cape Coast Sea View,145.393195,205.4635363092475,30667.834,0.026607102881364444
10e37b66-41cb-42b2-9ea8-06d3e472652d,35572,3,2,6.69556741132844,-2.29196724990038,"31, Random Street, Tema",,1924,Tema 2-Bed Condo,178.745372,199.00934833714183,36907.54,0.03754467172214101
11274975-4275-4c1d-8c60-f7eca41e2254,42765,2,5,9.02340381156625,-1.73684838270972,"152, Random Street, Tamale",,1874,Tamale Modern Apartment,174.100222,245.6343794897631,42106.36,-0.01540139424763241
113bfc64-269b-439b-8834-dbd893869192,80529,4,5,8.64008866454044,-0.0905278007910923,"187, Random Street, Aburi",,897,Aburi Hills Mansion,83.333991,966.3403736417712,27305.498,-0.6609234183104844
11512188-0bad-423d-8f89-e4a740efb717,95347,5,4,10.2742588755663,-1.2189544304911,"127, Random Street, Tamale",,1815,Tamale Modern Apartment,168.618945,565.4584068237409,40073.844,-0.5797052476742844
1189eac7-ae38-4319-b6ac-5523f8f8bcf7,65813,4,1,6.2994032811535,0.613228914124234,"3, Random Street, Bolgatanga",,1851,Bolgatanga Brick Estate,171.963453,382.7150412012255,68512.47,0.041017257228814975
119453d8-ec84-4415-9956-78a6d70df9d8,52023,6,2,7.66003589270031,-1.50773000283947,"171, Random Street, Sunyani",,1901,Sunyani Family Home,176.608603,294.5666242544255,52012.207,-0.00020746532783576496
11afbf92-d742-4d26-88f1-fbfdb8e597bc,49515,3,4,9.41108691533572,-0.795644654005035,"136, Random Street, Tamale",,1443,Tamale Modern Apartment,134.059029,369.3522202074132,51657.465,0.04326900623548419
11bb0804-01af-49ec-ab24-6efd4f3dc881,76831,2,4,7.10456389166155,-0.412143609628951,"155, Random Street, Legon",,1291,Legon Student Housing,119.937773,640.590516884118,79522.875,0.03503631346722026
12499479-24f5-47d7-8f66-67adc0e40dcc,36772,3,5,10.5946920919393,0.24933683953705,"22, Random Street, Legon",,654,Legon Student Housing,60.758562,605.2151135505808,37399.7,0.01707003205564016
12625590-f158-4032-821c-9b73c896e6cd,19442,6,3,6.12314014136835,0.323675415046459,"113, Random Street, Tema",,1410,Tema 2-Bed Condo,130.99323,148.41988398942448,42454.867,1.1836676878664747
12af8f7d-c285-4efa-a01b-8bd80c18b2f5,6963,4,5,10.7915851335575,-0.708465654976743,"98, Random Street, Aburi",,1522,Aburi Hills Mansion,141.398366,49.24385052653295,41980.098,5.02902450901192
12b80d6d-6345-4861-9672-557fed058a4e,96030,3,1,10.5115430240796,-2.44836205169753,"68, Random Street, Cape",,915,Cape Coast Sea View,85.00624499999999,1129.681707502784,91570.14,-0.046442355253566596
136beabb-5f69-4022-82b3-1baa076b265e,3343,4,5,9.9955823341944,-0.762960940000518,"193, Random Street, Ho",,585,Ho Tranquil Haven,54.348255,61.51071455744072,3697.332,0.1059922319024828
139c558f-c106-43b3-9355-3ea8578db779,53200,1,3,8.66218573819762,-1.61657832783296,"135, Random Street, Takoradi",,1410,Takoradi Executive Lodge,130.99323,406.12785866872656,44899.918,-0.15601657953477444
13c651b1-c56b-42d7-9723-52eb604eab35,26223,2,3,7.77796367053554,-1.83534488536032,"199, Random Street, Kumasi",,1377,Kumasi Villa Retreat,127.927431,204.9834018788355,30453.496,0.16132769300804636
14b815de-0875-478f-baaa-e44e96a635b2,54887,1,1,5.89835862895094,0.219862294981745,"152, Random Street, Aburi",,710,Aburi Hills Mansion,65.96113,832.111275231337,76189.76,0.3881202800754277
14ce7a37-dafd-41d4-8e1c-e44f93456255,5152,2,5,7.21181828606554,-0.337321324585341,"108, Random Street, Tamale",,588,Tamale Modern Apartment,54.626964,94.31239854369356,5389.6104,0.04612002165421196
14e1cddc-ebcd-47fb-8920-f2202e2f4fd6,21431,2,1,7.0875404528208,-0.107979511035639,"82, Random Street, Cape",,1601,Cape Coast Sea View,148.737703,144.08586100055612,22141.387,0.03314762347767253
156ec000-f85f-45c2-a568-b7f156c4b6c2,35026,5,2,8.38068967081656,0.418177456647203,"68, Random Street, Tamale",,1422,Tamale Modern Apartment,132.108066,265.13142657012327,38448.695,0.09771870360589277
15c730ae-408f-42f8-9e9c-2431bf2a5e64,57680,1,1,5.5123425880391,-0.421428518098556,"92, Random Street, Aburi",,927,Aburi Hills Mansion,86.121081,669.7547142957948,67387.64,0.16830167519070735
15d1bfc3-f65b-482e-8ed9-562312554558,2388,2,5,6.38540028056291,-0.394412203736824,"93, Random Street, Aburi",,1739,Aburi Hills Mansion,161.558317,14.781040334803686,2913.802,0.22018509294519473
15e3155b-7830-4f16-beaf-50446e79cf93,65816,6,5,5.79872685241299,-0.910823496651897,"115, Random Street, Bolgatanga",,687,Bolgatanga Brick Estate,63.824361,1031.204997101342,61539.605,-0.06497499895542118
16227697-b035-4231-819e-805eed78c9a0,38676,1,3,5.68031790765023,-0.740556156105538,"189, Random Street, Bolgatanga",,653,Bolgatanga Brick Estate,60.665659,637.5270727711044,39305.285,0.016270688702295998
166f4d7a-3e5a-41f2-bacc-50117ada757b,92730,2,5,7.66487748700621,0.107148012702159,"98, Random Street, Cape",,1228,Cape Coast Sea View,114.084884,812.8158328144507,86217.44,-0.07023145152593552
1733c7fd-150a-4009-9484-ff4d339234b7,53841,5,3,8.96981529315401,-0.458363702508026,"38, Random Street, Takoradi",,456,Takoradi Executive Lodge,42.363768,1270.9209435761238,54423.91,0.010826510582084285
1736641c-ed4a-4c68-bc1a-925d17d3acad,30073,5,2,7.54486954463026,0.132894231715756,"53, Random Street, Takoradi",,1689,Takoradi Executive Lodge,156.913167,191.65376988407863,30067.992,-0.00016652188009177668
17462c4d-6925-46cc-ac3a-368616f0ae4b,27963,6,4,7.64638268594338,-0.634021836480324,"27, Random Street, Bolgatanga",,568,Bolgatanga Brick Estate,52.768904,529.9143601693906,28411.441,0.01603695620105139
177df64c-d2b9-41a9-be1b-3a05bd220932,13582,6,4,7.77857003226788,-1.41829646103175,"96, Random Street, Sunyani",,1199,Sunyani Family Home,111.390697,121.93118784416978,13477.255,-0.00771205398229274
17be8c19-3a47-406a-bb75-58115b118b91,74014,3,4,7.89325526336358,-1.33059066249418,"73, Random Street, Cape",,1794,Cape Coast Sea View,166.667982,444.08049531673095,66528.71,-0.10113342154862594
17fd694a-f533-4ca6-a6f5-d8bdab943148,58853,3,4,10.0944161727547,-1.13038214751391,"159, Random Street, Bolgatanga",,1265,Bolgatanga Brick Estate,117.522295,500.78157510453656,95840.25,0.6284683873379436
182653df-8c5e-4f78-9ff2-c04ad83c2078,44635,3,5,7.7068388684899,0.477824274647833,"138, Random Street, Legon",,1319,Legon Student Housing,122.539057,364.25121175854974,46063.01,0.03199309328441806
182b5b79-6180-48f6-8dd8-7f16e650425c,54108,3,1,10.0688523414888,0.258873368971906,"116, Random Street, Aburi",,1327,Aburi Hills Mansion,123.282281,438.895188839019,37143.523,-0.3135299135525246
18957e14-e653-4faa-b702-635912e3c085,84383,2,5,7.37497705483108,-0.716969433623543,"199, Random Street, Legon",,1293,Legon Student Housing,120.123579,702.468247303887,81492.305,-0.03425684453622175
190ead9a-9a66-4a2a-8129-967d03bfbeca,41209,4,4,6.28622000564857,0.621506335407902,"65, Random Street, Tamale",,508,Tamale Modern Apartment,47.194724,873.1696365042839,40273.496,-0.022701446437671382
191bd399-2751-4c6f-94e1-e90e593a3371,63410,3,2,7.2422266574773,-1.2400241316516,"200, Random Street, Legon",,839,Legon Student Housing,77.945617,813.5159158468141,60516.73,-0.0456279692674657
1977a762-ccc5-41cf-949c-d69760d634a3,77524,2,1,6.32814280780716,-1.28565671851291,"18, Random Street, Bolgatanga",,1568,Bolgatanga Brick Estate,145.671904,532.1822387932816,72796.88,-0.0609761775385687
19c2c248-9b7a-48b3-8551-c42b81e25a30,97038,2,5,8.31175899126816,-1.09916043404496,"45, Random Street, Tema",,1074,Tema 2-Bed Condo,99.777822,972.5407716356044,93847.15,-0.032882495130773515
19dd086a-3edf-44a2-adb1-8a3542928e43,76028,3,4,7.14286502235086,-1.46852094299077,"103, Random Street, Takoradi",,634,Takoradi Executive Lodge,58.900502,1290.786961374285,74416.49,-0.02119624102304414
19e7c804-549d-4492-b3be-53af996236ad,71021,1,1,8.77048718838468,-0.843632771529292,"115, Random Street, Aburi",,476,Aburi Hills Mansion,44.221828,1606.016829516862,70941.93,-0.0011133370763576971
1a21e44d-960a-40b6-a973-17d1451483f8,25239,1,3,10.4523915073808,-0.587166259612344,"62, Random Street, Sunyani",,1929,Sunyani Family Home,179.209887,140.83486364789684,46828.277,0.8553935315880186
1a3274bb-597e-4f6b-be1c-dcacda55c6cb,42947,3,3,8.08513706341049,0.5202994090278,"122, Random Street, Sunyani",,1653,Sunyani Family Home,153.568659,279.6599272251248,39937.332,-0.07007865435886092
1aa105fc-e96b-4489-91d7-c344bddbd45a,26004,4,5,6.24623624429166,-2.15148731243759,"150, Random Street, Takoradi",,807,Takoradi Executive Lodge,74.97272099999999,346.84615488345423,27826.072,0.07006892268977849
1aac7cda-bde5-49c7-952e-237578d730cc,56315,1,5,7.31714471994553,0.0014696484971437,"118, Random Street, Takoradi",,1065,Takoradi Executive Lodge,98.941695,569.1735925890496,55903.188,-0.007312660925153157
1ab8cacc-4dc0-44dd-9719-1372c1717d12,69577,4,4,9.22362691874424,0.0856895054891336,"145, Random Street, Legon",,1672,Legon Student Housing,155.333816,447.91920904074095,70017.92,0.006337178593500726
1af757d6-d267-4ba1-8f0b-0547a3fa3b1c,95441,6,1,9.99593525673743,-2.66002916793915,"158, Random Street, Kumasi",,1295,Kumasi Villa Retreat,120.309385,793.2963833203868,93597.234,-0.019318381251244226
1b1cce07-bab0-430b-b5cb-038ed5d47cf8,8227,4,1,8.48789445819884,-1.48003426465599,"95, Random Street, Legon",,1937,Legon Student Housing,179.953111,45.71746470112428,9487.537,0.15321953438373648
1c539f3c-5337-40c2-887f-b00751e1ef1f,43520,6,4,9.6448700115817,-0.284281108572193,"150, Random Street, Kumasi",,1580,Kumasi Villa Retreat,146.78674,296.48454621991056,42899.36,-0.014261043772977941
1c80e37b-b112-4c7b-b7c8-bfe4002c3aa6,69269,6,4,6.05426307386293,0.603304061675278,"103, Random Street, Legon",,1840,Legon Student Housing,170.94152,405.2204520001928,69305.61,0.0005285102282406271
1c978b30-c76a-4b7c-88d8-318a4df08093,3149,4,5,7.1472269427666,-0.0093120032042048,"59, Random Street, Cape",,1162,Cape Coast Sea View,107.953286,29.17002452338505,3809.7402,0.20982541580660527
1cb85ea9-1c1b-4024-a31d-54fbe0abd175,85424,6,5,9.99066552891755,0.268400285775619,"53, Random Street, Ho",,1663,Ho Tranquil Haven,154.497689,552.914419321832,86245.31,0.009614540410189174
1cc8b83a-7384-4afb-ad65-deaa33741794,26490,3,4,5.82477030379028,-0.642119183766293,"115, Random Street, Ho",,951,Ho Tranquil Haven,88.350753,299.8276653058068,49978.367,0.8866880780483202
1cf9c31e-f5e9-497a-b1b1-196bb0b5404b,64703,5,1,7.93061883865981,0.255414601526439,"144, Random Street, Sunyani",,1410,Sunyani Family Home,130.99323,493.94155713238,62788.703,-0.029585905985812094
1d3fb8b4-3e12-49cd-a44c-bb19f42fa539,16137,2,2,8.29460861742274,-2.26667695183127,"47, Random Street, Tema",,1244,Tema 2-Bed Condo,115.571332,139.62805239624652,16664.215,0.03267118074920989
1d41a459-2e13-40df-9353-f6350de6e483,25698,4,2,6.93888552575984,-1.15596148511432,"152, Random Street, Bolgatanga",,1985,Bolgatanga Brick Estate,184.412455,139.35067455178122,38005.09,0.4789123606409059
1da01cb9-946c-45ee-95b6-288342f4f60a,79854,1,4,5.39615772540809,0.103617289337483,"120, Random Street, Kumasi",,1173,Kumasi Villa Retreat,108.975219,732.7720993155334,76708.72,-0.0393878985398352
1da78f30-be12-4f14-a27e-a8b9cf4186d2,23574,3,5,7.93206923729967,0.562827874143595,"150, Random Street, Tamale",,1585,Tamale Modern Apartment,147.251255,160.0937119347472,24333.523,0.03221869167302961
1dc2405c-eeed-4277-89bb-bea291eb6e28,70915,2,1,5.71032008501398,-2.21397836043454,"93, Random Street, Takoradi",,1071,Takoradi Executive Lodge,99.499113,712.7199214328675,71499.09,0.008236533173517592
1de51cf6-8710-4a61-b961-5acbcc34eb58,71389,2,4,6.91913099055441,0.0005513895639168,"131, Random Street, Bolgatanga",,479,Bolgatanga Brick Estate,44.500537,1604.2278321270594,67575.37,-0.053420454306685905
1e2e3733-562f-42a8-a4a0-91b3aad0cdf4,40066,1,4,5.97607403264479,-0.431591482808775,"77, Random Street, Tamale",,499,Tamale Modern Apartment,46.358597,864.262566013376,41404.633,0.03341069266959517
1e3effa4-b5ae-4c2f-886a-36e987dc9f7f,28934,2,3,10.7620538044598,-0.0628015124928987,"117, Random Street, Aburi",,1524,Aburi Hills Mansion,141.584172,204.35900137198956,28822.62,-0.003849480174707956
1e52c200-94f7-484e-b8e2-d4b203e634a1,57980,4,3,7.51273785609599,-1.26028303436254,"92, Random Street, Tema",,809,Tema 2-Bed Condo,75.158527,771.4360873517385,59059.22,0.018613638323559847
1ea668ac-8cc1-4481-91c2-6d286334e8ee,91674,4,2,10.8377220842005,-1.84503870396667,"174, Random Street, Tema",,1152,Tema 2-Bed Condo,107.024256,856.5721774323757,92621.55,0.010336048116150708
1f130b4f-3146-40fb-9ef3-61fdb04ecded,28072,3,3,7.29937114733699,-2.74845797550596,"55, Random Street, Kumasi",,922,Kumasi Villa Retreat,85.656566,327.72735717656485,29726.605,0.05894148862745797
1f88f137-464c-4e34-929b-35d3add9bd75,59074,3,4,8.12122599867374,-1.6550356951911,"117, Random Street, Tema",,682,Tema 2-Bed Condo,63.359846,932.35706412544,40393.008,-0.31623035832176594
1fa83804-b480-4e0f-94c9-ce980e894fa2,93715,1,3,5.28947013098536,-1.63680679199589,"131, Random Street, Takoradi",,1381,Takoradi Executive Lodge,128.299043,730.4419254319769,97375.625,0.039061249533159044
1fae355e-3019-4d34-811b-c74801ce4c2f,90794,3,1,7.95387362414345,-1.71730960905767,"19, Random Street, Aburi",,1515,Aburi Hills Mansion,140.748045,645.0817842620834,84592.89,-0.06829866924025817
20095f60-254b-4fba-a617-dfc9027e5867,99740,6,2,5.24351552506192,-0.164083529491203,"97, Random Street, Tema",,1667,Tema 2-Bed Condo,154.869301,644.026926937573,98696.695,-0.010460243508121116
20134585-7360-40aa-ac06-4538e73a1048,23415,6,5,6.89137068745129,-0.0796687026944305,"125, Random Street, Ho",,1846,Ho Tranquil Haven,171.498938,136.5314577050034,23993.133,0.024690703074951952
2013ef34-84db-466d-a50a-e7f98e5c5f59,68131,1,5,5.10129713810221,-1.6404859649899,"153, Random Street, Takoradi",,1720,Takoradi Executive Lodge,159.79316,426.3699397395984,69113.8,0.014425105678765907
201d78cd-df65-4deb-9f19-4de6923a8cc1,23840,4,4,8.54116114648528,-1.57682612564543,"172, Random Street, Kumasi",,1543,Kumasi Villa Retreat,143.349329,166.30702191846325,26119.531,0.09561792156040269
20465e95-9c9a-4bf8-a82c-5367181f0100,27414,3,4,7.01722031320638,-2.27115112441771,"113, Random Street, Kumasi",,1127,Kumasi Villa Retreat,104.701681,261.82960711012845,26673.352,-0.02701716048369446
206ab666-8ded-49e6-896a-b1dc52d4b725,27170,1,2,8.53000704597794,-1.04751297267764,"140, Random Street, Kumasi",,1660,Kumasi Villa Retreat,154.21898,176.17805538591944,27982.473,0.029903299825174826
